molecule_chembl_id,activity_value_nm,standard_type,canonical_smiles,molecule_pref_name,standard_units,pchembl_value,log_activity,activity_class,activity_category,compound_name
CHEMBL424093,25.0,IC50,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1,,nM,7.6,1.3979400086720377,1,Active,
CHEMBL4241486,1200.0,IC50,O=C(N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21)C1C2CC3CC(C2)CC1C3,,nM,5.92,3.0791812460476247,0,Weakly Active,
CHEMBL4241638,92.5,IC50,CCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,,nM,7.03,1.9661417327390327,1,Active,
CHEMBL4241867,1900.0,IC50,O=C(N/N=C1\CC2(CCCC2)Oc2ccccc21)Nc1ccc(Cl)cc1,,nM,5.72,3.278753600952829,0,Weakly Active,
CHEMBL424252,1910.0,IC50,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,,nM,5.72,3.2810333672477277,0,Weakly Active,
CHEMBL4242522,4.0,IC50,CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1,,nM,8.4,0.6020599913279624,1,Very Active,
CHEMBL424302,13150.0,IC50,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,,nM,5.89,4.118925752825777,0,Inactive,
CHEMBL424375,3350.0,IC50,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,,nM,6.52,3.525044807036845,0,Weakly Active,
CHEMBL4244030,1400.0,IC50,NCCCCCCC(=S)N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21,,nM,5.85,3.146128035678238,0,Weakly Active,
CHEMBL4245415,3.1,IC50,Cc1coc2ncnc(N(C)c3ccc(N(C)C)cc3)c12,,nM,8.51,0.4913616938342727,1,Very Active,
CHEMBL4245874,283.1,IC50,COc1ccc(Nc2ncnc3occ(C)c23)cc1,,nM,6.55,2.451939869365103,1,Moderately Active,
CHEMBL4246256,52110.0,IC50,Oc1cccc(Nc2nnnc3sc4c(c23)CCC4)c1,,nM,4.28,4.716921073166761,0,Inactive,
CHEMBL424853,4100.0,IC50,Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,,nM,6.0,3.6127838567197355,0,Weakly Active,
CHEMBL424959,185.0,IC50,COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN(C)C,,nM,6.73,2.2671717284030137,1,Moderately Active,
CHEMBL4250191,15.5,IC50,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,,nM,7.81,1.1903316981702914,1,Active,
CHEMBL4250210,6.4,IC50,CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,,nM,8.19,0.8061799739838872,1,Very Active,
CHEMBL4250273,10.1,IC50,COc1ccc(N(c2ncnc3occ(C)c23)C(C)C)cc1,,nM,8.0,1.0043213737826426,1,Active,
CHEMBL425074,27000.0,IC50,COc1cc2c(cc1OC)Sc1ncnc(N(C)c3cccc(Cl)c3)c1NC2,,nM,4.57,4.431363764158987,0,Inactive,
CHEMBL425083,30700.0,IC50,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3cccc(Br)c3)c1NC2,,nM,4.51,4.487138375477186,0,Inactive,
CHEMBL4251297,38730.0,IC50,Oc1ccc(Nc2nnnc3sc4c(c23)CCC4)cc1,,nM,4.41,4.588047496986083,0,Inactive,
CHEMBL425402,1900.0,IC50,Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,,nM,5.96,3.278753600952829,0,Weakly Active,
CHEMBL425601,22.0,IC50,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,,nM,8.05,1.3424226808222062,1,Active,
CHEMBL425620,10800.0,IC50,COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2,,nM,4.97,4.033423755486949,0,Inactive,
CHEMBL425738,120.0,IC50,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,,nM,6.92,2.0791812460476247,1,Moderately Active,
CHEMBL425965,5900.0,IC50,COc1cc2c(cc1OC)Sc1ncnc(Nc3cccc(Br)c3)c1NC2,,nM,5.23,3.7708520116421442,0,Weakly Active,
CHEMBL426051,277.0,IC50,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,nM,6.56,2.4424797690644486,1,Moderately Active,
CHEMBL426124,1650.0,IC50,COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,,nM,6.05,3.2174839442139063,0,Weakly Active,
CHEMBL426580,0.29,IC50,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1,,nM,9.54,-0.5376020021010439,1,Very Active,
CHEMBL427298,203.0,IC50,CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc21,,nM,6.69,2.307496037913213,1,Moderately Active,
CHEMBL427314,13000.0,IC50,CCOc1cc2ncc(C#N)c(Nc3cccc(OCc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,,nM,4.89,4.113943352306837,0,Inactive,
CHEMBL427315,770.0,IC50,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,nM,6.11,2.886490725172482,1,Moderately Active,
CHEMBL427671,81.0,IC50,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,,nM,7.09,1.9084850188786497,1,Active,
CHEMBL4276744,394.05,IC50,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,,nM,7.67,2.5955513318417514,1,Moderately Active,
CHEMBL4276842,239.35,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,nM,8.33,2.3790334318179673,1,Moderately Active,
CHEMBL4276965,623.0,IC50,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,,nM,6.11,2.7944880466591697,1,Moderately Active,
CHEMBL4277822,548.25,IC50,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,,nM,7.0,2.7389786403495604,1,Moderately Active,
CHEMBL4277911,13.1,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,,nM,9.1,1.1172712956557642,1,Active,
CHEMBL4277912,4.95,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,,nM,8.89,0.6946051989335688,1,Very Active,
CHEMBL4278031,974.0,IC50,COc1cccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)c1,,nM,6.01,2.9885589568786157,1,Moderately Active,
CHEMBL4278226,306.90000000000003,IC50,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)cc2)ncc1Cl,,nM,7.66,2.4869968884318228,1,Moderately Active,
CHEMBL427832,1.202,IC50,OCCN(CCO)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,,nM,8.92,0.0799044676667207,1,Very Active,
CHEMBL4278325,120.0,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,,nM,7.77,2.0791812460476247,1,Moderately Active,
CHEMBL4278815,11.85,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,7.65,1.0737183503461227,1,Active,
CHEMBL4278886,21.4,IC50,Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,,nM,7.67,1.3304137733491908,1,Active,
CHEMBL4278997,105.0,IC50,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,,nM,6.98,2.0211892990699383,1,Moderately Active,
CHEMBL4279008,1500.0,IC50,COc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc1,,nM,5.82,3.1760912590556813,0,Weakly Active,
CHEMBL4279016,3.25,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,,nM,9.15,0.5118833609788743,1,Very Active,
CHEMBL4279057,9.799999999999999,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,,nM,7.72,0.9912260756924948,1,Very Active,
CHEMBL4279227,1.85,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,8.49,0.26717172840301384,1,Very Active,
CHEMBL4279709,5480.0,IC50,FC(F)(F)c1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,,nM,5.26,3.738780558484369,0,Weakly Active,
CHEMBL4279863,45000.0,IC50,O=C(N/N=C/c1cccn1CCCN1CCCC1)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,nM,4.35,4.653212513775344,0,Inactive,
CHEMBL4280174,15.3,IC50,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,,nM,7.82,1.1846914308175989,1,Active,
CHEMBL428039,799.3,IC50,CCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,nM,6.1,2.902709812969877,1,Moderately Active,
CHEMBL4280395,272.0,IC50,COc1ccc(OC)c(Nc2cc(Nc3ccc(F)cc3)ncn2)c1,,nM,6.47,2.4345689040341987,1,Moderately Active,
CHEMBL428046,83.0,IC50,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CNCCO6)c45)ccc32)c1,,nM,7.08,1.919078092376074,1,Active,
CHEMBL4280749,1182.0,IC50,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(/N=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,,nM,5.93,3.0726174765452368,0,Weakly Active,
CHEMBL4280817,9.0,IC50,O=C1CSC(N2N=C(c3ccncc3)CC2c2ccc(Br)cc2)=N1,,nM,8.05,0.9542425094393249,1,Very Active,
CHEMBL4280835,47.1,IC50,CS(=O)(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,,nM,7.33,1.6730209071288962,1,Active,
CHEMBL4280993,16.3,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,,nM,7.52,1.212187604403958,1,Active,
CHEMBL4281367,2.65,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)[nH]c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,nM,8.6,0.42324587393680785,1,Very Active,
CHEMBL4281413,1409.0,IC50,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccc(F)cc1,,nM,5.85,3.1489109931093564,0,Weakly Active,
CHEMBL4281426,46.0,IC50,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/Nc1ccccc1,,nM,7.34,1.662757831681574,1,Active,
CHEMBL4282460,17.0,IC50,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,,nM,7.57,1.2304489213782739,1,Active,
CHEMBL4282482,7200.0,IC50,Clc1ccc(-c2cn3nc(-c4ccccc4)nc3s2)cc1,,nM,5.14,3.8573324964312685,0,Weakly Active,
CHEMBL4282506,33.8,IC50,N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,,nM,7.64,1.5289167002776547,1,Active,
CHEMBL4282523,12.15,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C,,nM,7.64,1.084576277934331,1,Active,
CHEMBL4282543,7.15,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,,nM,9.4,0.8543060418010806,1,Very Active,
CHEMBL4282688,3.5,IC50,C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,8.2,0.5440680443502757,1,Very Active,
CHEMBL4282879,68.0,IC50,COc1ccc(OC)c(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,,nM,7.17,1.8325089127062364,1,Active,
CHEMBL4282954,7.05,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,,nM,9.22,0.8481891169913987,1,Very Active,
CHEMBL4283061,27.0,IC50,CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,,nM,7.57,1.4313637641589874,1,Active,
CHEMBL4283097,113.5,IC50,COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1,,nM,6.9,2.0549958615291417,1,Moderately Active,
CHEMBL4283517,901.0,IC50,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC,,nM,6.04,2.954724790979063,1,Moderately Active,
CHEMBL4283823,53.5,IC50,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1,,nM,7.09,1.7283537820212285,1,Active,
CHEMBL4283970,32.0,IC50,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,,nM,7.28,1.505149978319906,1,Active,
CHEMBL4284071,224.70499999999998,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,,nM,9.15,2.3516127361852623,1,Moderately Active,
CHEMBL4284413,24.0,IC50,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,,nM,7.62,1.380211241711606,1,Active,
CHEMBL4284684,83.85000000000001,IC50,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,,nM,7.61,1.9235030669421045,1,Active,
CHEMBL4284780,41.1,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,nM,8.92,1.6138418218760693,1,Active,
CHEMBL4284841,108.0,IC50,COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1,,nM,6.97,2.03342375548695,1,Moderately Active,
CHEMBL4284911,1229.0,IC50,COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,,nM,5.91,3.089551882886454,0,Weakly Active,
CHEMBL4285217,1.4000000000000001,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,nM,9.22,0.14612803567823807,1,Very Active,
CHEMBL428534,475.0,IC50,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,,nM,6.3,2.6766936096248664,1,Moderately Active,
CHEMBL4285894,752.0,IC50,Cc1oc2ncnc(Nc3cccc(Br)c3)c2c1C(=O)O,,nM,6.12,2.876217840591642,1,Moderately Active,
CHEMBL4286031,60.0,IC50,Fc1cc(F)cc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,,nM,7.22,1.7781512503836436,1,Active,
CHEMBL4286241,105.5,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,,nM,6.84,2.0232524596337114,1,Moderately Active,
CHEMBL4286263,70.0,IC50,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,,nM,7.16,1.845098040014257,1,Active,
CHEMBL4286318,14.649999999999999,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,8.85,1.1658376246901283,1,Active,
CHEMBL4286374,120.0,IC50,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccc(C(F)(F)F)cc1O,,nM,6.92,2.0791812460476247,1,Moderately Active,
CHEMBL4286733,112.0,IC50,O=C(Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1)NC1CC1,,nM,6.95,2.0492180226701815,1,Moderately Active,
CHEMBL4286871,170.0,IC50,CCNc1cc(Nc2cccc(Cl)c2)ncn1,,nM,6.77,2.230448921378274,1,Moderately Active,
CHEMBL428690,2200.0,IC50,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,ALVOCIDIB,nM,5.12,3.342422680822206,0,Weakly Active,ALVOCIDIB
CHEMBL4286943,2800.0,IC50,COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,,nM,5.55,3.4471580313422194,0,Weakly Active,
CHEMBL4286998,9800.0,IC50,c1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,,nM,5.01,3.9912260756924947,0,Weakly Active,
CHEMBL4287141,5.75,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,7.98,0.7596678446896304,1,Very Active,
CHEMBL4287401,15.549999999999999,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,,nM,9.15,1.1917303933628562,1,Active,
CHEMBL428741,23.6,IC50,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,nM,8.39,1.3729120029701065,1,Active,
CHEMBL4287629,792.0,IC50,O=C(O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,,nM,6.1,2.8987251815894934,1,Moderately Active,
CHEMBL428777,22.0,IC50,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,,nM,7.66,1.3424226808222062,1,Active,
CHEMBL4288080,252.2,IC50,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,,nM,7.87,2.401745082237063,1,Moderately Active,
CHEMBL4288246,21.6,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,,nM,8.92,1.334453751150931,1,Active,
CHEMBL4288262,276.5,IC50,Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1,,nM,6.49,2.441695135640717,1,Moderately Active,
CHEMBL4288300,16.85,IC50,COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1,,nM,7.58,1.2265999052073575,1,Active,
CHEMBL4288374,91.7,IC50,O=C(NCCN1CCOCC1)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,,nM,7.04,1.9623693356700211,1,Active,
CHEMBL4288482,96.6,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,,nM,7.01,1.9849771264154934,1,Active,
CHEMBL4288562,1.45,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)c1,,nM,8.82,0.16136800223497488,1,Very Active,
CHEMBL4288648,751.0,IC50,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(O)cc1,,nM,6.12,2.8756399370041685,1,Moderately Active,
CHEMBL4288761,933.0,IC50,CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,,nM,6.03,2.9698816437465,1,Moderately Active,
CHEMBL4289083,1931.0,IC50,COc1ccc(-c2c(C#N)c(N)n(/N=C3\C(=O)Nc4ccc(S(=O)(=O)N5CCOCC5)cc43)c(=O)c2C#N)cc1,,nM,5.71,3.285782273779395,0,Weakly Active,
CHEMBL4289274,1700.0,IC50,COc1cc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc(OC)c1OC,,nM,5.77,3.230448921378274,0,Weakly Active,
CHEMBL4289490,16.6,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,7.51,1.2201080880400552,1,Active,
CHEMBL4289577,632.8,IC50,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,,nM,6.2,2.80126647048962,1,Moderately Active,
CHEMBL4289682,944.0,IC50,O=C(O)CCCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,,nM,6.03,2.974971994298069,1,Moderately Active,
CHEMBL4289728,205.0,IC50,N=c1oc2ccccc2cc1C(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,,nM,6.69,2.311753861055754,1,Moderately Active,
CHEMBL4290355,5600.0,IC50,COc1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,,nM,5.25,3.7481880270062002,0,Weakly Active,
CHEMBL4290375,901.0,IC50,Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)O,,nM,6.04,2.954724790979063,1,Moderately Active,
CHEMBL4290568,3.1,IC50,C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,nM,8.28,0.4913616938342727,1,Very Active,
CHEMBL429057,1100.0,IC50,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,,nM,5.96,3.041392685158225,0,Weakly Active,
CHEMBL4290750,34.5,IC50,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,,nM,7.32,1.5378190950732742,1,Active,
CHEMBL4290785,17.9,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,,nM,8.11,1.252853030979893,1,Active,
CHEMBL4290812,3.3,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,,nM,9.52,0.5185139398778874,1,Very Active,
CHEMBL4290869,21.4,IC50,CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,,nM,8.01,1.3304137733491908,1,Active,
CHEMBL4291471,47.7,IC50,CC(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,,nM,7.32,1.678518379040114,1,Active,
CHEMBL4291900,528.0,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2Cl)c1,,nM,7.02,2.722633922533812,1,Moderately Active,
CHEMBL4291935,290.4,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2F)c1,,nM,7.09,2.462996612028056,1,Moderately Active,
CHEMBL4292110,1188.0,IC50,CCOC(=O)c1ccc(Nc2cc(Nc3cccc(OC)c3)ncn2)cc1,,nM,5.92,3.074816440645175,0,Weakly Active,
CHEMBL4292351,17.0,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3OC)ncc2Cl)c1,,nM,7.77,1.2304489213782739,1,Active,
CHEMBL4292715,2700.0,IC50,Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)NCCO,,nM,5.57,3.4313637641589874,0,Weakly Active,
CHEMBL4293051,2.0,IC50,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,nM,8.7,0.3010299956639812,1,Very Active,
CHEMBL4293126,7.75,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,,nM,7.83,0.8893017025063102,1,Very Active,
CHEMBL4293134,754.0,IC50,CCOc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1,,nM,6.12,2.877371345869774,1,Moderately Active,
CHEMBL4293145,14.9,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,,nM,9.15,1.173186268412274,1,Active,
CHEMBL4293326,951.0,IC50,Cc1oc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C(=O)O,,nM,6.02,2.978180516937414,1,Moderately Active,
CHEMBL4293690,288.0,IC50,COc1ccc(OC)c(Nc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1,,nM,6.54,2.459392487759231,1,Moderately Active,
CHEMBL4293734,3.65,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,,nM,9.0,0.5622928644564748,1,Very Active,
CHEMBL4294156,24.5,IC50,COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,,nM,7.43,1.3891660843645324,1,Active,
CHEMBL4294211,4.6499999999999995,IC50,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,,nM,9.15,0.6674529528899539,1,Very Active,
CHEMBL4294264,1935.0,IC50,COc1cc2ncnc(Nc3ccc(-c4cc(-c5ccc(Br)cc5)c(C#N)c(=N)[nH]4)cc3)c2cc1OC,,nM,5.71,3.28668096935493,0,Weakly Active,
CHEMBL4294743,6.8,IC50,CCC(=O)N[C@H]1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,,nM,8.24,0.8325089127062363,1,Very Active,
CHEMBL4297674,2000.0,IC50,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,BRANEBRUTINIB,nM,5.7,3.3010299956639813,0,Weakly Active,BRANEBRUTINIB
CHEMBL4297865,1.9500000000000002,IC50,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,ABIVERTINIB,nM,7.68,0.29003461136251807,1,Very Active,ABIVERTINIB
CHEMBL429827,86.0,IC50,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,,nM,7.07,1.9344984512435677,1,Active,
